SampleID	sample_name_2	studyID	file_filtered_r1r2_combined	reads_per_unfiltered_file	reads_per_file	log10(reads_per_file)_full	log10(reads_per_file)	species_id	host_phylum	host_class	host_family	host_genus	host_kingdom	host_order	host_species	reference_for_filtering	TimeTree_returned	host_common_name	host_flight	host_modality	host_diet	country	habitat	sample_type	diet_category_12	diet_category_3	captive_wild
Canis-lupus_SAMEA6809618.ebi_filtered_r1r2combined_sampleCombined	13881.SAMEA6809618	13881	Canis-lupus_SAMEA6809618.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2905956	2904720	6.463104275	6	arctic_wolf.2	Chordata	Mammalia	Canidae	Canis	Metazoa	Carnivora	Canis_lupus_arctos	Canis_lupus	Canis_lupus	Arctic_Wolf	NA	NA	carnivore	Austria	NA	feces	carnivore	carnivore	wild
Aspius-aspius_SAMEA6809497.ebi_filtered_r1r2combined_sampleCombined	13881.SAMEA6809497	13881	Aspius-aspius_SAMEA6809497.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	509954	492744	5.692621345	6	asp.1	Chordata	Actinopterygii	Leuciscidae	Leuciscus	Metazoa	Cypriniformes	Aspius_aspius	Leuciscus_waleckii	NA	Asp	NA	NA	carnivore	Austria	NA	feces	carnivore	carnivore	wild
Aspius-aspius_SAMEA6809639.ebi_filtered_r1r2combined_sampleCombined	13881.SAMEA6809639	13881	Aspius-aspius_SAMEA6809639.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2067480	2045956	6.31089629	6	asp.2	Chordata	Actinopterygii	Leuciscidae	Leuciscus	Metazoa	Cypriniformes	Aspius_aspius	Leuciscus_waleckii	NA	Asp	NA	NA	carnivore	Austria	NA	feces	carnivore	carnivore	wild
Tachyglossus-aculeatus_SAMEA6809481.ebi_filtered_r1r2combined_sampleCombined	13881.SAMEA6809481	13881	Tachyglossus-aculeatus_SAMEA6809481.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	21110446	21108682	7.324461117	7	australian_echidna.1	Chordata	Mammalia	Tachyglossidae	Tachyglossus	Metazoa	Monotremata	Tachyglossus_aculeatus	Tachyglossus_aculeatus	Tachyglossus_aculeatus	Australian_echidna	NA	NA	carnivore	Australia	NA	feces	insectivore	carnivore	wild
Tachyglossus-aculeatus_SAMEA6809482.ebi_filtered_r1r2combined_sampleCombined	13881.SAMEA6809482	13881	Tachyglossus-aculeatus_SAMEA6809482.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	3349298	3349022	6.524918	7	australian_echidna.2	Chordata	Mammalia	Tachyglossidae	Tachyglossus	Metazoa	Monotremata	Tachyglossus_aculeatus	Tachyglossus_aculeatus	Tachyglossus_aculeatus	Australian_echidna	NA	NA	carnivore	Australia	NA	feces	insectivore	carnivore	wild
Myodes-glareolus_SAMEA6809394.ebi_filtered_r1r2combined_sampleCombined	13881.SAMEA6809394	13881	Myodes-glareolus_SAMEA6809394.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	14000752	1714712	6.234191187	6	bank_vole.111	Chordata	Mammalia	Cricetidae	Myodes	Metazoa	Rodentia	Myodes_glareolus	Myodes_glareolus	Myodes_glareolus	Bank_vole	NA	NA	omnivore	Austria	NA	gut	herbivore	herbivore	wild
Branta-leucopsis_SAMEA6809473.ebi_filtered_r1r2combined_sampleCombined	13881.SAMEA6809473	13881	Branta-leucopsis_SAMEA6809473.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2388514	2387928	6.378021228	6	barnacle_goose.1	Chordata	Aves	Anatidae	Branta	Metazoa	Anseriformes	Branta_leucopsis	Branta_canadensis	Branta_leucopsis	barnacle_goose	NA	NA	herbivore	Germany	NA	feces	herbivore	herbivore	wild
Branta-leucopsis_SAMEA6809474.ebi_filtered_r1r2combined_sampleCombined	13881.SAMEA6809474	13881	Branta-leucopsis_SAMEA6809474.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	63437168	63415560	7.802195832	8	barnacle_goose.2	Chordata	Aves	Anatidae	Branta	Metazoa	Anseriformes	Branta_leucopsis	Branta_canadensis	Branta_leucopsis	barnacle_goose	NA	NA	herbivore	Germany	NA	feces	herbivore	herbivore	wild
Martes-foina_SAMEA6809442.ebi_filtered_r1r2combined_sampleCombined	13881.SAMEA6809442	13881	Martes-foina_SAMEA6809442.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	19218818	1901878	6.279182655	6	beach_marten.1	Chordata	Mammalia	Mustelidae	Martes	Metazoa	Carnivora	Martes_foina	Martes_zibellina	Martes_foina	beach_marten	NA	NA	omnivore	Austria	NA	gut	carnivore	carnivore	wild
Martes-foina_SAMEA6809494.ebi_filtered_r1r2combined_sampleCombined	13881.SAMEA6809494	13881	Martes-foina_SAMEA6809494.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	8451798	951860	5.978573077	6	beach_marten.2	Chordata	Mammalia	Mustelidae	Martes	Metazoa	Carnivora	Martes_foina	Martes_zibellina	Martes_foina	beach_marten	NA	NA	omnivore	Austria	NA	feces	carnivore	carnivore	wild
Lyrurus-tetrix_SAMEA6809472.ebi_filtered_r1r2combined_sampleCombined	13881.SAMEA6809472	13881	Lyrurus-tetrix_SAMEA6809472.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2258886	2249806	6.352145071	6	black_howler_monkey.5	Chordata	Aves	Phasianidae	Lyrurus	Metazoa	Galliformes	Lyrurus_tetrix	Lyrurus_tetrix_tetrix	Lyrurus_tetrix	Black_Grouse	NA	NA	omnivore	Austria	NA	feces	herbivore	herbivore	wild
Cricetus-cricetus_SAMEA6809455.ebi_filtered_r1r2combined_sampleCombined	13881.SAMEA6809455	13881	Cricetus-cricetus_SAMEA6809455.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	3761378	3739428	6.572805176	7	black-bellied_hamster.1	Chordata	Mammalia	Cricetidae	Cricetus	Metazoa	Rodentia	Cricetus_cricetus	Cricetulus_griseus	Cricetus_cricetus	black-bellied_hamster	NA	NA	omnivore	Austria	NA	gut	omnivore	omnivore	wild
Cricetus-cricetus_SAMEA6809607.ebi_filtered_r1r2combined_sampleCombined	13881.SAMEA6809607	13881	Cricetus-cricetus_SAMEA6809607.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	11645818	8109972	6.909019355	7	black-bellied_hamster.2	Chordata	Mammalia	Cricetidae	Cricetus	Metazoa	Rodentia	Cricetus_cricetus	Cricetulus_griseus	Cricetus_cricetus	black-bellied_hamster	NA	NA	omnivore	Austria	NA	feces	omnivore	omnivore	wild
Turdus-merula_SAMEA6809405.ebi_filtered_r1r2combined_sampleCombined	13881.SAMEA6809405	13881	Turdus-merula_SAMEA6809405.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2250372	1070842	6.029725397	6	blackbird.1	Chordata	Aves	Turdidae	Turdus	Metazoa	Passeriformes	Turdus_merula	Turdus_rufiventris	Turdus_merula	blackbird	NA	NA	omnivore	Hungary	NA	feces	omnivore	omnivore	wild
Sylvia-atricapilla_SAMEA6809358.ebi_filtered_r1r2combined_sampleCombined	13881.SAMEA6809358	13881	Sylvia-atricapilla_SAMEA6809358.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	7909124	7907232	6.898024481	7	blackcap.1	Chordata	Aves	Sylviidae	Sylvia	Metazoa	Passeriformes	Sylvia_atricapilla	Sylvia_atricapilla	Sylvia_atricapilla	blackcap	NA	NA	omnivore	Austria	NA	feces	omnivore	omnivore	wild
Alburnus-alburnus_SAMEA6809501.ebi_filtered_r1r2combined_sampleCombined	13881.SAMEA6809501	13881	Alburnus-alburnus_SAMEA6809501.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	4021850	4021410	6.604378354	7	bleak.1	Chordata	Actinopterygii	Leuciscidae	Alburnus	Metazoa	Cypriniformes	Alburnus_alburnus	Culter_alburnus_(topmouth_culter)	Alburnus_alburnus	bleak	NA	NA	omnivore	Austria	NA	feces	carnivore	carnivore	wild
Connochaetes-taurinus_SAMEA6809565.ebi_filtered_r1r2combined_sampleCombined	13881.SAMEA6809565	13881	Connochaetes-taurinus_SAMEA6809565.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	6143726	6142550	6.7883487	7	brindled_gnu.1	Chordata	Mammalia	Bovidae	Connochaetes	Metazoa	Artiodactyla	Connochaetes_taurinus	Connochaetes_taurinus	Connochaetes_taurinus	brindled_gnu	NA	NA	herbivore	SouthAfrica	NA	feces	herbivore	herbivore	wild
Connochaetes-taurinus_SAMEA6809566.ebi_filtered_r1r2combined_sampleCombined	13881.SAMEA6809566	13881	Connochaetes-taurinus_SAMEA6809566.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	14242190	14237738	7.153440997	7	brindled_gnu.2	Chordata	Mammalia	Bovidae	Connochaetes	Metazoa	Artiodactyla	Connochaetes_taurinus	Connochaetes_taurinus	Connochaetes_taurinus	brindled_gnu	NA	NA	herbivore	SouthAfrica	NA	feces	herbivore	herbivore	wild
Connochaetes-taurinus_SAMEA6809595.ebi_filtered_r1r2combined_sampleCombined	13881.SAMEA6809595	13881	Connochaetes-taurinus_SAMEA6809595.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2831174	2830836	6.45191471	6	brindled_gnu.3	Chordata	Mammalia	Bovidae	Connochaetes	Metazoa	Artiodactyla	Connochaetes_taurinus	Connochaetes_taurinus	Connochaetes_taurinus	brindled_gnu	NA	NA	herbivore	Austria	NA	feces	herbivore	herbivore	captive
Salvelinus-fontinalis_SAMEA6809414.ebi_filtered_r1r2combined_sampleCombined	13881.SAMEA6809414	13881	Salvelinus-fontinalis_SAMEA6809414.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	576504	154434	5.18874292	5	brook_trout.1	Chordata	Actinopterygii	Salmonidae	Salvelinus	Metazoa	Salmoniformes	Salvelinus_fontinalis	Salvelinus_namaycush	Salvelinus_fontinalis	brook_trout	NA	NA	carnivore	Austria	NA	feces	carnivore	carnivore	wild
Ursus-arctos_SAMEA6809439.ebi_filtered_r1r2combined_sampleCombined	13881.SAMEA6809439	13881	Ursus-arctos_SAMEA6809439.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	11341538	11149182	7.047243005	7	brown_bear.1	Chordata	Mammalia	Ursidae	Ursus	Metazoa	Carnivora	Ursus_arctos	Ursus_arctos	Ursus_arctos	brown_bear	NA	NA	omnivore	Austria	NA	feces	carnivore	carnivore	wild
Ursus-arctos_SAMEA6809521.ebi_filtered_r1r2combined_sampleCombined	13881.SAMEA6809521	13881	Ursus-arctos_SAMEA6809521.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	19195250	19194902	7.283185899	7	brown_bear.2	Chordata	Mammalia	Ursidae	Ursus	Metazoa	Carnivora	Ursus_arctos	Ursus_arctos	Ursus_arctos	brown_bear	NA	NA	omnivore	Austria	NA	feces	carnivore	carnivore	captive
Salmo-trutta_SAMEA6809440.ebi_filtered_r1r2combined_sampleCombined	13881.SAMEA6809440	13881	Salmo-trutta_SAMEA6809440.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2171866	1924080	6.284223125	6	brown_woolly_monkey.5	Chordata	Actinopterygii	Salmonidae	Salmo	Metazoa	Salmoniformes	Salmo_trutta_fario	Salmo_trutta_fario	Salmo_trutta	Brown_Trout	NA	NA	carnivore	Austria	NA	gut	carnivore	carnivore	wild
Bradypus-variegatus_SAMEA6809531.ebi_filtered_r1r2combined_sampleCombined	13881.SAMEA6809531	13881	Bradypus-variegatus_SAMEA6809531.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	4687274	4681548	6.670389481	7	brown-throated_sloth.1	Chordata	Mammalia	Bradypodidae	Bradypus	Metazoa	Pilosa	Bradypus_variegatus	Bradypus_variegatus	Bradypus_variegatus	Brown-throated_sloth	NA	NA	herbivore	Nicaragua	NA	feces	herbivore	herbivore	wild
Corvus-corone_SAMEA6809438.ebi_filtered_r1r2combined_sampleCombined	13881.SAMEA6809438	13881	Corvus-corone_SAMEA6809438.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	388718	338128	5.529081136	6	carrion_crow.1	Chordata	Aves	Corvidae	Corvus	Metazoa	Passeriformes	Corvus_corone	Corvus_brachyrhynchos	Corvus_corone	carrion_crow	NA	NA	omnivore	Austria	NA	gut	scavenger	carnivore	wild
Bos-taurus_SAMEA6809392.ebi_filtered_r1r2combined_sampleCombined	13881.SAMEA6809392	13881	Bos-taurus_SAMEA6809392.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	22141578	22139936	7.345176361	7	cattle.2	Chordata	Mammalia	Bovidae	Bos	Metazoa	Artiodactyla	Bos_taurus	Bos_taurus	Bos_taurus	cattle	NA	NA	herbivore	Austria	NA	feces	herbivore	herbivore	captive
Bos-taurus_SAMEA6809583.ebi_filtered_r1r2combined_sampleCombined	13881.SAMEA6809583	13881	Bos-taurus_SAMEA6809583.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	9742656	9740686	6.988589544	7	cattle.3	Chordata	Mammalia	Bovidae	Bos	Metazoa	Artiodactyla	Bos_taurus	Bos_taurus	Bos_taurus	cattle	NA	NA	herbivore	Tanzania	NA	feces	herbivore	herbivore	wild
Pogona-vitticeps_SAMEA6809486.ebi_filtered_r1r2combined_sampleCombined	13881.SAMEA6809486	13881	Pogona-vitticeps_SAMEA6809486.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	36785688	5988190	6.777295572	7	central_bearded_dragon.1	Chordata	Reptilia	Agamidae	Pogona	Metazoa	Squamata	Pogona_vitticeps	Pogona_vitticeps	Pogona_vitticeps	central_bearded_dragon	NA	NA	omnivore	Australia	NA	feces	insectivore	carnivore	wild
Papio-ursinus_SAMEA6809567.ebi_filtered_r1r2combined_sampleCombined	13881.SAMEA6809567	13881	Papio-ursinus_SAMEA6809567.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	6095010	6094488	6.784937226	7	chacma_baboon.1	Chordata	Mammalia	Cercopithecidae	Papio	Metazoa	Primates	Papio_ursinus	Papio_anubis	Papio_ursinus	Chacma_baboon	NA	NA	omnivore	SouthAfrica	NA	feces	omnivore_scavenger	omnivore	wild
Rupicapra-rupicapra_SAMEA6809564.ebi_filtered_r1r2combined_sampleCombined	13881.SAMEA6809564	13881	Rupicapra-rupicapra_SAMEA6809564.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	5416568	5122552	6.709486376	7	chamois.1	Chordata	Mammalia	Bovidae	Rupicapra	Metazoa	Artiodactyla	Rupicapra_rupicapra	Ammotragus_lervia	Rupicapra_rupicapra	chamois	NA	NA	herbivore	Austria	NA	feces	herbivore	herbivore	wild
Acanthiza-uropygialis_SAMEA6809490.ebi_filtered_r1r2combined_sampleCombined	13881.SAMEA6809490	13881	Acanthiza-uropygialis_SAMEA6809490.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	1201754	1199780	6.079101618	6	chestnut-rumped_thornbill.1	Chordata	Aves	Acanthizidae	Acanthiza	Metazoa	Passeriformes	Acanthiza_uropygialis	Origma_solitaria	Acanthiza_uropygialis	chestnut-rumped_thornbill	NA	NA	carnivore	Australia	NA	feces	insectivore	carnivore	wild
Gallus-gallus_SAMEA6809496.ebi_filtered_r1r2combined_sampleCombined	13881.SAMEA6809496	13881	Gallus-gallus_SAMEA6809496.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	4134110	4115152	6.614385881	7	chicken.3	Chordata	Aves	Phasianidae	Gallus	Metazoa	Galliformes	Gallus_gallus	Gallus_gallus	Gallus_gallus	chicken	NA	NA	omnivore	Austria	NA	feces	insectivore	carnivore	wild
Gazella-bennettii_SAMEA6809614.ebi_filtered_r1r2combined_sampleCombined	13881.SAMEA6809614	13881	Gazella-bennettii_SAMEA6809614.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2064724	2064676	6.31485191	6	chinkara.1	Chordata	Mammalia	Bovidae	Gazella	Metazoa	Artiodactyla	Gazella_bennettii	Nanger_granti	Gazella_bennettii	chinkara	NA	NA	herbivore	Iran	NA	feces	herbivore	herbivore	wild
Abramis-brama_SAMEA6809635.ebi_filtered_r1r2combined_sampleCombined	13881.SAMEA6809635	13881	Abramis-brama_SAMEA6809635.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	89148438	89093932	7.949848126	8	common_bream.1	Chordata	Actinopterygii	Leuciscidae	Abramis	Metazoa	Cypriniformes	Abramis_brama	Pimephales_promelas	Abramis_brama	common_bream	NA	NA	omnivore	Austria	NA	feces	filter_feeder	carnivore	wild
Trichosurus-vulpecula_SAMEA6809483.ebi_filtered_r1r2combined_sampleCombined	13881.SAMEA6809483	13881	Trichosurus-vulpecula_SAMEA6809483.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	7238346	7143742	6.853925761	7	common_brushtail.1	Chordata	Mammalia	Phalangeridae	Trichosurus	Metazoa	Diprotodontia	Trichosurus_vulpecula	Trichosurus_vulpecula	Trichosurus_vulpecula	common_brushtail	NA	NA	omnivore	Australia	NA	feces	folivore	herbivore	wild
Trichosurus-vulpecula_SAMEA6809484.ebi_filtered_r1r2combined_sampleCombined	13881.SAMEA6809484	13881	Trichosurus-vulpecula_SAMEA6809484.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	7717732	7702584	6.886636443	7	common_brushtail.2	Chordata	Mammalia	Phalangeridae	Trichosurus	Metazoa	Diprotodontia	Trichosurus_vulpecula	Trichosurus_vulpecula	Trichosurus_vulpecula	common_brushtail	NA	NA	omnivore	Australia	NA	feces	folivore	herbivore	wild
Cyprinus-carpio_SAMEA6809376.ebi_filtered_r1r2combined_sampleCombined	13881.SAMEA6809376	13881	Cyprinus-carpio_SAMEA6809376.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	5075242	2401596	6.380499952	6	common_carp.1	Chordata	Actinopterygii	Cyprinidae	Cyprinus	Metazoa	Cypriniformes	Cyprinus_carpio	Cyprinus_carpio	Cyprinus_carpio	common_carp	NA	NA	omnivore	Austria	NA	feces	omnivore	omnivore	wild
Cyprinus-carpio_SAMEA6809409.ebi_filtered_r1r2combined_sampleCombined	13881.SAMEA6809409	13881	Cyprinus-carpio_SAMEA6809409.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	5019560	798214	5.902119341	6	common_carp.2	Chordata	Actinopterygii	Cyprinidae	Cyprinus	Metazoa	Cypriniformes	Cyprinus_carpio	Cyprinus_carpio	Cyprinus_carpio	common_carp	NA	NA	omnivore	Austria	NA	gut	omnivore	omnivore	wild
Rana-temporaria_SAMEA6809418.ebi_filtered_r1r2combined_sampleCombined	13881.SAMEA6809418	13881	Rana-temporaria_SAMEA6809418.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	11394398	2214802	6.345334907	6	common_frog.1	Chordata	Amphibia	Ranidae	Rana	Metazoa	Anura	Rana_temporaria	Rana_temporaria	Rana_temporaria	common_frog	NA	NA	carnivore	Austria	NA	feces	carnivore	carnivore	wild
Rana-temporaria_SAMEA6809419.ebi_filtered_r1r2combined_sampleCombined	13881.SAMEA6809419	13881	Rana-temporaria_SAMEA6809419.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	10575640	1880786	6.274339383	6	common_frog.2	Chordata	Amphibia	Ranidae	Rana	Metazoa	Anura	Rana_temporaria	Rana_temporaria	Rana_temporaria	common_frog	NA	NA	carnivore	Austria	NA	feces	carnivore	carnivore	wild
Hemidactylus-frenatus_SAMEA6809416.ebi_filtered_r1r2combined_sampleCombined	13881.SAMEA6809416	13881	Hemidactylus-frenatus_SAMEA6809416.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	1788916	1788880	6.252581209	6	common_house_gecko.1	Chordata	Reptilia	Gekkonidae	Hemidactylus	Metazoa	Squamata	Hemidactylus_frenatus	Gekko_japonicus	Hemidactylus_frenatus	common_house_gecko	NA	NA	carnivore	VietNam	NA	feces	insectivore	carnivore	wild
Hemidactylus-frenatus_SAMEA6809417.ebi_filtered_r1r2combined_sampleCombined	13881.SAMEA6809417	13881	Hemidactylus-frenatus_SAMEA6809417.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	10972462	10972018	7.040286511	7	common_house_gecko.2	Chordata	Reptilia	Gekkonidae	Hemidactylus	Metazoa	Squamata	Hemidactylus_frenatus	Gekko_japonicus	Hemidactylus_frenatus	common_house_gecko	NA	NA	carnivore	VietNam	NA	feces	insectivore	carnivore	wild
Falco-tinnunculus_SAMEA6809367.ebi_filtered_r1r2combined_sampleCombined	13881.SAMEA6809367	13881	Falco-tinnunculus_SAMEA6809367.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	11377720	2518878	6.401207133	6	common_kestrel.1	Chordata	Aves	Falconidae	Falco	Metazoa	Falconiformes	Falco_tinnunculus	Falco_tinnunculus	Falco_tinnunculus	common_kestrel	NA	NA	carnivore	Hungary	NA	gut	carnivore	carnivore	wild
Falco-tinnunculus_SAMEA6809368.ebi_filtered_r1r2combined_sampleCombined	13881.SAMEA6809368	13881	Falco-tinnunculus_SAMEA6809368.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	9599706	2540606	6.404937319	6	common_kestrel.2	Chordata	Aves	Falconidae	Falco	Metazoa	Falconiformes	Falco_tinnunculus	Falco_tinnunculus	Falco_tinnunculus	common_kestrel	NA	NA	carnivore	Hungary	NA	gut	carnivore	carnivore	wild
Pica-pica_SAMEA6809465.ebi_filtered_r1r2combined_sampleCombined	13881.SAMEA6809465	13881	Pica-pica_SAMEA6809465.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	4112984	3600596	6.556374395	7	common_magpie.1	Chordata	Aves	Corvidae	Pica	Metazoa	Passeriformes	Pica_pica	Corvus_brachyrhynchos	Pica_pica	Common_magpie	NA	NA	omnivore	Hungary	NA	feces	omnivore	omnivore	wild
Pipistrellus-pipistrellus_SAMEA6809463.ebi_filtered_r1r2combined_sampleCombined	13881.SAMEA6809463	13881	Pipistrellus-pipistrellus_SAMEA6809463.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	7898608	4491290	6.652371098	7	common_nase.1	Chordata	Mammalia	Vespertilionidae	Pipistrellus	Metazoa	Chiroptera	Pipistrellus_pipistrellus	Pipistrellus_pipistrellus	Pipistrellus_pipistrellus	common_pipistrelle	NA	NA	carnivore	Hungary	NA	gut	insectivore	carnivore	wild
Anas-crecca_SAMEA6809359.ebi_filtered_r1r2combined_sampleCombined	13881.SAMEA6809359	13881	Anas-crecca_SAMEA6809359.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	839932	781690	5.893034556	6	common_pipistrelle.1	Chordata	Aves	Anatidae	Anas	Metazoa	Anseriformes	Anas_crecca	Anas_platyrhynchos	Anas_crecca	Common_teal	NA	NA	omnivore	Austria	NA	feces	granivore	herbivore	wild
Bufo-bufo_SAMEA6809636.ebi_filtered_r1r2combined_sampleCombined	13881.SAMEA6809636	13881	Bufo-bufo_SAMEA6809636.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2174914	1992232	6.299339912	6	common_quail.1	Chordata	Amphibia	Bufonidae	Bufo	Metazoa	Anura	Bufo_bufo	Bufo_bufo	Bufo_bufo	common_toad	NA	NA	carnivore	Austria	NA	feces	insectivore	carnivore	wild
Bufo-bufo_SAMEA6809637.ebi_filtered_r1r2combined_sampleCombined	13881.SAMEA6809637	13881	Bufo-bufo_SAMEA6809637.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	1591592	1590848	6.201628686	6	common_rudd.1	Chordata	Amphibia	Bufonidae	Bufo	Metazoa	Anura	Bufo_bufo	Bufo_bufo	Bufo_bufo	common_toad	NA	NA	carnivore	Austria	NA	feces	insectivore	carnivore	wild
Chondrostoma-nasus_SAMEA6809410.ebi_filtered_r1r2combined_sampleCombined	13881.SAMEA6809410	13881	Chondrostoma-nasus_SAMEA6809410.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	6876938	6610756	6.820251128	7	common_vampire_bat.5	Chordata	Actinopterygii	Leuciscidae	Chondrostoma	Metazoa	Cypriniformes	Chondrostoma_nasus	Squalius_pyrenaicus	Chondrostoma_nasus	Common_Nase	NA	NA	omnivore	Austria	NA	gut	omnivore	omnivore	wild
Chondrostoma-nasus_SAMEA6809457.ebi_filtered_r1r2combined_sampleCombined	13881.SAMEA6809457	13881	Chondrostoma-nasus_SAMEA6809457.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	3778644	3757120	6.574855066	7	common_vampire_bat.6	Chordata	Actinopterygii	Leuciscidae	Chondrostoma	Metazoa	Cypriniformes	Chondrostoma_nasus	Squalius_pyrenaicus	Chondrostoma_nasus	Common_Nase	NA	NA	omnivore	Austria	NA	feces	omnivore	omnivore	wild
