SampleID	sample_name_2	studyID	SampleID2	file_filtered_r1r2_combined	reads_per_file	species_id	host_phylum	host_class	host_family	host_genus	host_kingdom	host_order	host_species	host_common_name	host_flight	host_modality	host_diet	country	habitat	sample_type
Pteromys_volans	11166.AR.M43.flyingsquirrel	11166	Pteromys-volans_S_S_Temp_D703-AK1544_filtered_r1r2combined	Pteromys-volans_S_S_Temp_D703-AK1544_filtered_r1r2combined.fastq.gz	107981904	siberian_flying_squirrel.3	Chordata	Mammalia	Sciuridae	Pteromys	Metazoa	Rodentia	Pteromys volans	Siberian flying squirrel	flightless					
Pteromys_volans	11166.AR.M47.flyingsquirrel	11166	Pteromys-volans_S_S_Temp_D708-AK1681_filtered_r1r2combined	Pteromys-volans_S_S_Temp_D708-AK1681_filtered_r1r2combined.fastq.gz	43292438	siberian_flying_squirrel.4	Chordata	Mammalia	Sciuridae	Pteromys	Metazoa	Rodentia	Pteromys volans	Siberian flying squirrel	flightless					
Pteromys_volans	11166.AR.M82.flyingsquirrel	11166	Pteromys-volans_S_S_Temp_D703-AK1545_filtered_r1r2combined	Pteromys-volans_S_S_Temp_D703-AK1545_filtered_r1r2combined.fastq.gz	34739330	siberian_flying_squirrel.5	Chordata	Mammalia	Sciuridae	Pteromys	Metazoa	Rodentia	Pteromys volans	Siberian flying squirrel	flightless					
Carassius_gibelio	13881.SAMEA6809543	13881	Carassius-gibelio_SAMEA6809500.ebi_filtered_r1r2combined_sampleCombined	Carassius-gibelio_SAMEA6809500.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	4660606	silver_bream.1	Chordata	Actinopterygii	Cyprinidae	Carassius	Metazoa	Cypriniformes	Carassius gibelio	silver crucian carp				Austria		feces
Blicca_bjoerkna	13881.SAMEA6809541	13881	Blicca-bjoerkna_SAMEA6809498.ebi_filtered_r1r2combined_sampleCombined	Blicca-bjoerkna_SAMEA6809498.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2474186	silver_bream.2	Chordata	Actinopterygii	Leuciscidae	Blicca	Metazoa	Cypriniformes	Blicca bjoerkna	Silver_Bream				Austria		feces
Blicca_bjoerkna	13881.SAMEA6809542	13881	Blicca-bjoerkna_SAMEA6809499.ebi_filtered_r1r2combined_sampleCombined	Blicca-bjoerkna_SAMEA6809499.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	5663034	silver_crucian_carp.1	Chordata	Actinopterygii	Leuciscidae	Blicca	Metazoa	Cypriniformes	Blicca bjoerkna	Silver_Bream				Austria		feces
Melursus_ursinus	13114.song.51.s007	13114	Melursus-ursinus_Song51_24710_host_filtered_r1r2combined	Melursus-ursinus_Song51_24710_host_filtered_r1r2combined.fastq.gz	23510450	sloth_bear.1	Chordata	Mammalia	Ursidae	Melursus	Metazoa	Carnivora	Melursus ursinus	Sloth bear	flightless	"terrestrial, flightless"	omnivore			
Anguis_fragilis	13881.SAMEA6809491	13881	Anguis-fragilis_SAMEA6809458.ebi_filtered_r1r2combined_sampleCombined	Anguis-fragilis_SAMEA6809458.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	9087990	slow_worm.1	Chordata	Reptilia	Anguidae	Anguis	Metazoa	Squamata	Anguis fragilis	Slow worm				Austria		gut
Cornufer_guentheri	13114.song.52.s013	13114	Ceratobatrachus-guentheri_Song52_25150_host_filtered_r1r2combined	Ceratobatrachus-guentheri_Song52_25150_host_filtered_r1r2combined.fastq.gz	7137112	solomon_ssland_leaf_frog.1	Chordata	Amphibia	Ceratobatrachidae	Ceratobatrachus	Metazoa	Anura	Ceratobatrachus guentheri	Solomon Ssland leaf frog	flightless	"terrestrial, flightless"	omnivore			
Turdus_philomelos	13881.SAMEA6809506	13881	Turdus-philomelos_SAMEA6809600.ebi_filtered_r1r2combined_sampleCombined	Turdus-philomelos_SAMEA6809600.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	725982	song_thrush.1	Chordata	Aves	Turdidae	Turdus	Metazoa	Passeriformes	Turdus philomelos	song thrush				Austria		feces
Loxodonta_africana	13114.song.51.s018	13114	Loxodonta-africana_Song51_25124_host_filtered_r1r2combined	Loxodonta-africana_Song51_25124_host_filtered_r1r2combined.fastq.gz	26541392	southern_african_bush_elephant.1	Chordata	Mammalia	Elephantidae	Loxodonta	Metazoa	Proboscidea	Loxodonta africana africana	Southern African bush elephant	flightless	"terrestrial, flightless"	herbivore			
Didelphis_marsupialis	13881.SAMEA6809579	13881	Didelphis-marsupialis_SAMEA6809533.ebi_filtered_r1r2combined_sampleCombined	Didelphis-marsupialis_SAMEA6809533.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	9666908	southern_opossum.1	Chordata	Mammalia	Didelphidae	Didelphis	Metazoa	Didelphimorphia	Didelphis marsupialis	southern opossum				Costa Rica		gut
Tamandua_tetradactyla	13114.song.51.s005	13114	Tamandua-tetradactyla_Song51_24661_host_filtered_r1r2combined	Tamandua-tetradactyla_Song51_24661_host_filtered_r1r2combined.fastq.gz	33399500	southern_tamandua.1	Chordata	Mammalia	Myrmecophagidae	Tamandua	Metazoa	Pilosa	Tamandua tetradactyla	Southern tamandua	flightless	"terrestrial, flightless"	insectivore			
Tolypeutes_matacus	13114.song.51.s011	13114	Tolypeutes-matacus_Song51_24740_host_filtered_r1r2combined	Tolypeutes-matacus_Song51_24740_host_filtered_r1r2combined.fastq.gz	26783072	southern_three-banded_armadillo.1	Chordata	Mammalia	Chlamyphoridae	Tolypeutes	Metazoa	Cingulata	Tolypeutes matacus	Southern three-banded armadillo	flightless	"terrestrial, flightless"	insectivore			
Choloepus_didactylus	13881.SAMEA6809592	13881	Choloepus-didactylus_SAMEA6809544.ebi_filtered_r1r2combined_sampleCombined	Choloepus-didactylus_SAMEA6809544.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	11086930	southern_two-toed_sloth.1	Chordata	Mammalia	Megalonychidae	Choloepus	Metazoa	Pilosa	Choloepus didactylus	southern two-toed sloth				Austria		feces
Nomascus_siki	13881.SAMEA6809478	13881	Nomascus-siki_SAMEA6809449.ebi_filtered_r1r2combined_sampleCombined	Nomascus-siki_SAMEA6809449.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2454706	southern_white-cheeked_gibbon.1	Chordata	Mammalia	Hylobatidae	Nomascus	Metazoa	Primates	Nomascus siki	southern white-cheeked gibbon				Viet Nam		feces
Carollia_sowelli	2338.0624.6.I	2338	Carollia-sowelli_S_S_Temp_D712-AK1545_filtered_r1r2combined	Carollia-sowelli_S_S_Temp_D712-AK1545_filtered_r1r2combined.fastq.gz	51540112	sowells_short-tailed_bat.1	Chordata	Mammalia	Phyllostomidae	Carollia	Metazoa	Chiroptera	Carollia sowelli	Sowells short-tailed bat	flighted					
Mesoplodon_bidens	13881.SAMEA6809556	13881	Mesoplodon-bidens_SAMEA6809510.ebi_filtered_r1r2combined_sampleCombined	Mesoplodon-bidens_SAMEA6809510.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2156616	sowerby's_beaked_whale.1	Chordata	Mammalia	Ziphiidae	Mesoplodon	Metazoa	Artiodactyla	Mesoplodon bidens	Sowerby's beaked whale				United Kingdom		feces
Pyxis_arachnoides	13114.song.52.s006	13114	Pyxis-arachnoides_Song52_25039_host_filtered_r1r2combined	Pyxis-arachnoides_Song52_25039_host_filtered_r1r2combined.fastq.gz	19726834	spider_tortoise.1	Chordata	Reptilia	Testudinidae	Pyxis	Metazoa	Testudines	Pyxis arachnoides	Spider tortoise	flightless	"terrestrial, flightless"	herbivore			
Varanus_acanthurus	13114.song.52.s005	13114	Varanus-acanthurus_Song52_25032_host_filtered_r1r2combined	Varanus-acanthurus_Song52_25032_host_filtered_r1r2combined.fastq.gz	21399078	spiny-tailed_monitor.1	Chordata	Reptilia	Varanidae	Varanus	Metazoa	Squamata	Varanus acanthurus acanthurus	Spiny-tailed monitor	flightless	"terrestrial, flightless"	carnivore			
Crocuta_crocuta	11166.FD.0437.hyena	11166	Crocuta-crocuta_S_S_Temp_D704-AK1681_filtered_r1r2combined	Crocuta-crocuta_S_S_Temp_D704-AK1681_filtered_r1r2combined.fastq.gz	5249378	spotted_hyena.1	Chordata	Mammalia	Hyaenidae	Crocuta	Metazoa	Carnivora	Crocuta crocuta	Spotted hyena	flightless					
Mustela_eversmannii	13881.SAMEA6809465	13881	Mustela-eversmannii_SAMEA6809610.ebi_filtered_r1r2combined_sampleCombined	Mustela-eversmannii_SAMEA6809610.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	235490	steppe_polecat.1	Chordata	Mammalia	Mustelidae	Mustela	Metazoa	Carnivora	Mustela eversmannii	steppe polecat				Austria		feces
Mustela_eversmannii	13881.SAMEA6809464	13881	Mustela-eversmannii_SAMEA6809611.ebi_filtered_r1r2combined_sampleCombined	Mustela-eversmannii_SAMEA6809611.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	333914	steppe_polecat.2	Chordata	Mammalia	Mustelidae	Mustela	Metazoa	Carnivora	Mustela eversmannii	steppe polecat				Austria		feces
Hyaena_hyaena	11166.FD.0122.hyena	11166	Hyaena-hyaena_S_S_Temp_D701-AK1680_filtered_r1r2combined	Hyaena-hyaena_S_S_Temp_D701-AK1680_filtered_r1r2combined.fastq.gz	2716772	striped_desert_hamster.1	Chordata	Mammalia	Hyaenidae	Hyaena	Metazoa	Carnivora	Hyaena hyaena	Striped hyena	flightless					
Phodopus_sungorus	13881.SAMEA6809361	13881	Phodopus-sungorus_SAMEA6809361.ebi_filtered_r1r2combined_sampleCombined	Phodopus-sungorus_SAMEA6809361.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	7178678	striped_hyena.1	Chordata	Mammalia	Cricetidae	Phodopus	Metazoa	Rodentia	Phodopus sungorus	Striped_Desert_Hamster				Austria		gut
Macropus_eugenii	13881.SAMEA6809517	13881	Notamacropus-eugenii_SAMEA6809478.ebi_filtered_r1r2combined_sampleCombined	Notamacropus-eugenii_SAMEA6809478.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	3781964	tammar_wallaby.1	Chordata	Mammalia	Macropodidae	Notamacropus	Metazoa	Diprotodontia	Notamacropus eugenii	tammar wallaby				Australia		feces
Strix_aluco	13881.SAMEA6809408	13881	Strix-aluco_SAMEA6809400.ebi_filtered_r1r2combined_sampleCombined	Strix-aluco_SAMEA6809400.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	1049722	tawny_owl.1	Chordata	Aves	Strigidae	Strix	Metazoa	Strigiformes	Strix aluco	Tawny owl				Austria		gut
Strix_aluco	13881.SAMEA6809412	13881	Strix-aluco_SAMEA6809404.ebi_filtered_r1r2combined_sampleCombined	Strix-aluco_SAMEA6809404.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	1050760	tawny_owl.2	Chordata	Aves	Strigidae	Strix	Metazoa	Strigiformes	Strix aluco	Tawny owl				Austria		gut
Otolemur_crassicaudatus	13881.SAMEA6809625	13881	Otolemur-crassicaudatus_SAMEA6809568.ebi_filtered_r1r2combined_sampleCombined	Otolemur-crassicaudatus_SAMEA6809568.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2530254	thick-tailed_bush_baby.1	Chordata	Mammalia	Galagidae	Otolemur	Metazoa	Primates	Otolemur crassicaudatus	thick-tailed bush baby				South Africa		feces
Eudromia_elegans	11166.NATL.25082.tinamou	11166	Eudromia-elegans_S_S_Temp_D706-AK1544_filtered_r1r2combined	Eudromia-elegans_S_S_Temp_D706-AK1544_filtered_r1r2combined.fastq.gz	51754556	tinamou.1	Chordata	Aves	Tinamidae	Eudromia	Metazoa	Tinamiformes	Eudromia elegans	tinamou	flighted					
Proechimys_guairae	13881.SAMEA6809585	13881	Proechimys-semispinosus_SAMEA6809538.ebi_filtered_r1r2combined_sampleCombined	Proechimys-semispinosus_SAMEA6809538.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	6373404	tome's_spiny-rat.1	Chordata	Mammalia	Echimyidae	Proechimys	Metazoa	Rodentia	Proechimys semispinosus	Tome's spiny-rat				Costa Rica		gut
Meleagris_gallopavo	13881.SAMEA6809559	13881	Meleagris-gallopavo_SAMEA6809513.ebi_filtered_r1r2combined_sampleCombined	Meleagris-gallopavo_SAMEA6809513.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	7478242	turkey.1	Chordata	Aves	Phasianidae	Meleagris	Metazoa	Galliformes	Meleagris gallopavo	turkey				Austria		feces
Strix_uralensis	13881.SAMEA6809371	13881	Strix-uralensis_SAMEA6809370.ebi_filtered_r1r2combined_sampleCombined	Strix-uralensis_SAMEA6809370.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	933872	ural_owl.1	Chordata	Aves	Strigidae	Strix	Metazoa	Strigiformes	Strix uralensis	Ural owl				Austria		feces
Strix_uralensis	13881.SAMEA6809637	13881	Strix-uralensis_SAMEA6809588.ebi_filtered_r1r2combined_sampleCombined	Strix-uralensis_SAMEA6809588.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	4380420	ural_owl.2	Chordata	Aves	Strigidae	Strix	Metazoa	Strigiformes	Strix uralensis	Ural owl				Austria		feces
Strix_uralensis	13881.SAMEA6809472	13881	Strix-uralensis_SAMEA6809608.ebi_filtered_r1r2combined_sampleCombined	Strix-uralensis_SAMEA6809608.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	3757742	ural_owl.3	Chordata	Aves	Strigidae	Strix	Metazoa	Strigiformes	Strix uralensis	Ural owl				Austria		feces
Geospiza_difficilis	11166.UM.24872.vfinch	11166	Geospiza-septentrionalis_S_S_Temp_D710-AK1546_filtered_r1r2combined	Geospiza-septentrionalis_S_S_Temp_D710-AK1546_filtered_r1r2combined.fastq.gz	3175442	vampire_finch.1	Chordata	Aves	Thraupidae	Geospiza	Metazoa	Passeriformes	Geospiza difficilis	vampire finch	flighted					
Geospiza_difficilis	11166.UM.24875.vfinch	11166	Geospiza-septentrionalis_S_S_Temp_D711-AK1780_filtered_r1r2combined	Geospiza-septentrionalis_S_S_Temp_D711-AK1780_filtered_r1r2combined.fastq.gz	3660554	vampire_finch.2	Chordata	Aves	Thraupidae	Geospiza	Metazoa	Passeriformes	Geospiza difficilis	vampire finch	flighted					
Geospiza_difficilis	11166.UM.24880.vfinch	11166	Geospiza-septentrionalis_S_S_Temp_D711-AK1680_filtered_r1r2combined	Geospiza-septentrionalis_S_S_Temp_D711-AK1680_filtered_r1r2combined.fastq.gz	10686842	vampire_finch.3	Chordata	Aves	Thraupidae	Geospiza	Metazoa	Passeriformes	Geospiza difficilis	vampire finch	flighted					
Geospiza_difficilis	11166.UM.24881.vfinch	11166	Geospiza-septentrionalis_S_S_Temp_D703-AK1681_filtered_r1r2combined	Geospiza-septentrionalis_S_S_Temp_D703-AK1681_filtered_r1r2combined.fastq.gz	39339640	vampire_finch.4	Chordata	Aves	Thraupidae	Geospiza	Metazoa	Passeriformes	Geospiza difficilis	vampire finch	flighted					
Geospiza_difficilis	11166.UM.24884.vfinch	11166	Geospiza-septentrionalis_S_S_Temp_D710-AK1544_filtered_r1r2combined	Geospiza-septentrionalis_S_S_Temp_D710-AK1544_filtered_r1r2combined.fastq.gz	6767008	vampire_finch.5	Chordata	Aves	Thraupidae	Geospiza	Metazoa	Passeriformes	Geospiza difficilis	vampire finch	flighted					
Geospiza_difficilis	11166.UM.24895.vfinch	11166	Geospiza-septentrionalis_S_S_Temp_D710-AK1543_filtered_r1r2combined	Geospiza-septentrionalis_S_S_Temp_D710-AK1543_filtered_r1r2combined.fastq.gz	9736346	vampire_finch.6	Chordata	Aves	Thraupidae	Geospiza	Metazoa	Passeriformes	Geospiza difficilis	vampire finch	flighted					
Geospiza_difficilis	11166.UM.24899.vfinch	11166	Geospiza-septentrionalis_S_S_Temp_D711-AK1546_filtered_r1r2combined	Geospiza-septentrionalis_S_S_Temp_D711-AK1546_filtered_r1r2combined.fastq.gz	6962158	vampire_finch.7	Chordata	Aves	Thraupidae	Geospiza	Metazoa	Passeriformes	Geospiza difficilis	vampire finch	flighted					
Geospiza_difficilis	11166.UM.24913.vfinch	11166	Geospiza-septentrionalis_S_S_Temp_D712-AK1681_filtered_r1r2combined	Geospiza-septentrionalis_S_S_Temp_D712-AK1681_filtered_r1r2combined.fastq.gz	2906886	vampire_finch.8	Chordata	Aves	Thraupidae	Geospiza	Metazoa	Passeriformes	Geospiza difficilis	vampire finch	flighted					
Geospiza_difficilis	11166.UM.24920.vfinch	11166	Geospiza-septentrionalis_S_S_Temp_D711-AK1681_filtered_r1r2combined	Geospiza-septentrionalis_S_S_Temp_D711-AK1681_filtered_r1r2combined.fastq.gz	13291744	vampire_finch.9	Chordata	Aves	Thraupidae	Geospiza	Metazoa	Passeriformes	Geospiza difficilis	vampire finch	flighted					
Geospiza_difficilis	11166.UM.24969.vfinch	11166	Geospiza-septentrionalis_S_S_Temp_D710-AK1780_filtered_r1r2combined	Geospiza-septentrionalis_S_S_Temp_D710-AK1780_filtered_r1r2combined.fastq.gz	18534486	vampire_finch.10	Chordata	Aves	Thraupidae	Geospiza	Metazoa	Passeriformes	Geospiza difficilis	vampire finch	flighted					
Chlorocebus_pygerythrus	13881.SAMEA6809642	13881	Chlorocebus-pygerythrus_SAMEA6809577.ebi_filtered_r1r2combined_sampleCombined	Chlorocebus-pygerythrus_SAMEA6809577.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	5461604	vervet_monkey.1	Chordata	Mammalia	Cercopithecidae	Chlorocebus	Metazoa	Primates	Chlorocebus pygerythrus	Vervet_Monkey				South Africa		feces
Chlorocebus_pygerythrus	13881.SAMEA6809545	13881	Chlorocebus-pygerythrus_SAMEA6809594.ebi_filtered_r1r2combined_sampleCombined	Chlorocebus-pygerythrus_SAMEA6809594.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	5702476	vervet_monkey.2	Chordata	Mammalia	Cercopithecidae	Chlorocebus	Metazoa	Primates	Chlorocebus pygerythrus	Vervet_Monkey				Austria		feces
Acryllium_vulturinum	13114.song.53.s012	13114	Acryllium-vulturinum_Song53_24613_host_filtered_r1r2combined	Acryllium-vulturinum_Song53_24613_host_filtered_r1r2combined.fastq.gz	13096968	vulturine_guineafowl.1	Chordata	Aves	Numididae	Acryllium	Metazoa	Galliformes	Acryllium vulturinum	Vulturine guineafowl	flighted	"terrestrial, flight"	omnivore			
Rallus_aquaticus	13881.SAMEA6809393	13881	Rallus-aquaticus_SAMEA6809626.ebi_filtered_r1r2combined_sampleCombined	Rallus-aquaticus_SAMEA6809626.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	1461658	water_rail.1	Chordata	Aves	Rallidae	Rallus	Metazoa	Gruiformes	Rallus aquaticus	Water_Rail				Austria		feces
Erinaceus_europaeus	13881.SAMEA6809366	13881	Erinaceus-europaeus_SAMEA6809365.ebi_filtered_r1r2combined_sampleCombined	Erinaceus-europaeus_SAMEA6809365.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	3558508	western_european_hedgehog.1	Chordata	Mammalia	Erinaceidae	Erinaceus	Metazoa	Eulipotyphla	Erinaceus europaeus	western European hedgehog				Hungary		feces
Erinaceus_europaeus	13881.SAMEA6809430	13881	Erinaceus-europaeus_SAMEA6809415.ebi_filtered_r1r2combined_sampleCombined	Erinaceus-europaeus_SAMEA6809415.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	6229148	western_european_hedgehog.2	Chordata	Mammalia	Erinaceidae	Erinaceus	Metazoa	Eulipotyphla	Erinaceus europaeus	western European hedgehog				Austria		feces
Gorilla_gorilla	13114.song.51.s016	13114	Gorilla-gorilla_Song51_25120_host_filtered_r1r2combined	Gorilla-gorilla_Song51_25120_host_filtered_r1r2combined.fastq.gz	24828210	western_gorilla.1	Chordata	Mammalia	Hominidae	Gorilla	Metazoa	Primates	Gorilla gorilla gorilla	Western gorilla	flightless	"terrestrial, flightless"	herbivore			
Gorilla_gorilla	11212.Gor1	11212	Gorilla-gorilla_Gor1_TTAGGC_L003_001_filtered_r1r2combined	Gorilla-gorilla_Gor1_TTAGGC_L003_001_filtered_r1r2combined.fastq.gz	10295366	western_gorilla.2	Chordata	Mammalia	Hominidae	Gorilla	Metazoa	Primates	Gorilla gorilla	western gorilla	flightless		Folivore	CAR	Rainforest	stool
Gorilla_gorilla	11212.Gor11	11212	Gorilla-gorilla_Gor11_TGACCA_L003_001_filtered_r1r2combined	Gorilla-gorilla_Gor11_TGACCA_L003_001_filtered_r1r2combined.fastq.gz	10452718	western_gorilla.3	Chordata	Mammalia	Hominidae	Gorilla	Metazoa	Primates	Gorilla gorilla	western gorilla	flightless		Folivore	CAR	Rainforest	stool
Gorilla_gorilla	11212.Gor12	11212	Gorilla-gorilla_Gor12_ACAGTG_L003_001_filtered_r1r2combined	Gorilla-gorilla_Gor12_ACAGTG_L003_001_filtered_r1r2combined.fastq.gz	10171686	western_gorilla.4	Chordata	Mammalia	Hominidae	Gorilla	Metazoa	Primates	Gorilla gorilla	western gorilla	flightless		Folivore	CAR	Rainforest	stool
Gorilla_gorilla	11212.Gor2	11212	Gorilla-gorilla_Gor2_GCCAAT_L003_001_filtered_r1r2combined	Gorilla-gorilla_Gor2_GCCAAT_L003_001_filtered_r1r2combined.fastq.gz	8860636	western_gorilla.5	Chordata	Mammalia	Hominidae	Gorilla	Metazoa	Primates	Gorilla gorilla	western gorilla	flightless		Folivore	CAR	Rainforest	stool
Gorilla_gorilla	11212.Gor3	11212	Gorilla-gorilla_Gor3_CAGATC_L003_001_filtered_r1r2combined	Gorilla-gorilla_Gor3_CAGATC_L003_001_filtered_r1r2combined.fastq.gz	18079662	western_gorilla.6	Chordata	Mammalia	Hominidae	Gorilla	Metazoa	Primates	Gorilla gorilla	western gorilla	flightless		Folivore	CAR	Rainforest	stool
Macropus_fuliginosus	13881.SAMEA6809514	13881	Macropus-fuliginosus_SAMEA6809476.ebi_filtered_r1r2combined_sampleCombined	Macropus-fuliginosus_SAMEA6809476.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	7860608	western_gray_kangaroo.1	Chordata	Mammalia	Macropodidae	Macropus	Metazoa	Diprotodontia	Macropus fuliginosus	western gray kangaroo				Australia		feces
Macropus_fuliginosus	13881.SAMEA6809515	13881	Macropus-fuliginosus_SAMEA6809477.ebi_filtered_r1r2combined_sampleCombined	Macropus-fuliginosus_SAMEA6809477.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	11137478	western_gray_kangaroo.2	Chordata	Mammalia	Macropodidae	Macropus	Metazoa	Diprotodontia	Macropus fuliginosus	western gray kangaroo				Australia		feces
Glossophaga_morenoi	11166.vbat.K1.colon.bat	11166	Glossophaga-morenoi_S_S_Temp_D708-AK1546_filtered_r1r2combined	Glossophaga-morenoi_S_S_Temp_D708-AK1546_filtered_r1r2combined.fastq.gz	2269874	western_longtongued_bat.1	Chordata	Mammalia	Phyllostomidae	Glossophaga	Metazoa	Chiroptera	Glossophaga morenoi	western longtongued bat	flighted					
Gorilla_gorilla	13881.SAMEA6809560	13881	Gorilla-gorilla_SAMEA6809514.ebi_filtered_r1r2combined_sampleCombined	Gorilla-gorilla_SAMEA6809514.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	4190326	western_lowland_gorilla.1	Chordata	Mammalia	Hominidae	Gorilla	Metazoa	Primates	Gorilla gorilla gorilla	western lowland gorilla				Republic of the Congo		feces
Gorilla_gorilla	13881.SAMEA6809561	13881	Gorilla-gorilla_SAMEA6809515.ebi_filtered_r1r2combined_sampleCombined	Gorilla-gorilla_SAMEA6809515.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	4411764	western_lowland_gorilla.2	Chordata	Mammalia	Hominidae	Gorilla	Metazoa	Primates	Gorilla gorilla gorilla	western lowland gorilla				Republic of the Congo		feces
Circus_aeruginosus	13881.SAMEA6809503	13881	Circus-aeruginosus_SAMEA6809466.ebi_filtered_r1r2combined_sampleCombined	Circus-aeruginosus_SAMEA6809466.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	938518	western_marsh_harrier.1	Chordata	Aves	Accipitridae	Circus	Metazoa	Accipitriformes	Circus aeruginosus	western marsh harrier				Austria		gut
Circus_aeruginosus	13881.SAMEA6809504	13881	Circus-aeruginosus_SAMEA6809467.ebi_filtered_r1r2combined_sampleCombined	Circus-aeruginosus_SAMEA6809467.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	5394466	western_marsh_harrier.2	Chordata	Aves	Accipitridae	Circus	Metazoa	Accipitriformes	Circus aeruginosus	western marsh harrier				Austria		gut
Piliocolobus_badius	11212.RC2036	11212	Piliocolobus-badius_RC2036_ACTGAT_L003_001_filtered_r1r2combined	Piliocolobus-badius_RC2036_ACTGAT_L003_001_filtered_r1r2combined.fastq.gz	24397462	western_red_colobus.1	Chordata	Mammalia	Cercopithecidae	Piliocolobus	Metazoa	Primates	Piliocolobus badius	western red colobus	flightless		Folivore	Uganda	Rainforest	stool
