SampleID	SampleID2	sample_name2	studyID	file_filtered_r1r2_combined	reads_per_unfiltered_file	reads_per_file	species_id	host_phylum	host_class	host_family	host_genus	host_kingdom	host_order	host_species	reference_for_filtering	TimeTree_returned	host_common_name	host_flight	host_modality	host_diet	country	habitat	sample_type	diet_category_12	diet_category_3	captive_wild	
Eunectes_murinus	Eunectes-murinus_Song52_25041_host_filtered_r1r2interleaved	13114.song.52.s007	13114	Eunectes-murinus_Song52_25041_host_filtered_r1r2combined.fastq.gz	25614442	24956634	green_anaconda.1	Chordata	Reptilia	Boidae	Eunectes	Metazoa	Squamata	Eunectes_murinus	Python_bivittatus	Eunectes_murinus	Green_anaconda	flightless	terrestrial,flightless	carnivore	USA	NA	NA	carnivore	carnivore	captive	
Alligator_mississippiensis	Alligator-mississippiensis_Song52_25047_host_filtered.fastq.gzinterleaved	13114.song.52.s008	13114	Alligator-mississippiensis_Song52_25047_host_filtered_r1r2combined.fastq.gz	8339798	8338922	american_alligator.1	Chordata	Reptilia	Alligatoridae	Alligator	Metazoa	Crocodilia	Alligator_mississippiensis	Alligator_mississippiensis	Alligator_mississippiensis	American_alligator	flightless	terrestrial,flightless	carnivore	USA	NA	NA	carnivore	carnivore	captive	
Rhacodactylus_leachianus	Rhacodactylus-leachianus_Song52_25064_host_filtered_r1r2interleaved	13114.song.52.s009	13114	Rhacodactylus-leachianus_Song52_25064_host_filtered_r1r2combined.fastq.gz	26438474	26438122	new_caledonian_giant_gecko.1	Chordata	Reptilia	Diplodactylidae	Rhacodactylus	Metazoa	Squamata	Rhacodactylus_leachianus	Gekko_japonicus	Rhacodactylus_leachianus	New_Caledonian_giant_gecko	flightless	terrestrial,flightless	omnivore	USA	NA	NA	omnivore	omnivore	captive	
Uroplatus_lineatus	Uroplatus-lineatus_Song52_25073_host_filtered_r1r2interleaved	13114.song.52.s010	13114	Uroplatus-lineatus_Song52_25073_host_filtered_r1r2combined.fastq.gz	23714494	22636556	lined_flat-tail_gecko.1	Chordata	Reptilia	Gekkonidae	Uroplatus	Metazoa	Squamata	Uroplatus_lineatus	Gekko_japonicus	Uroplatus_lineatus	Lined_flat-tail_gecko	flightless	terrestrial,flightless	insectivore	USA	NA	NA	insectivore	carnivore	captive	
Crocodylus_rhombifer	Crocodylus-rhombifer_Song52_25079_host_filtered_r1r2interleaved	13114.song.52.s011	13114	Crocodylus-rhombifer_Song52_25079_host_filtered_r1r2combined.fastq.gz	23025218	23022388	cuban_crocodile.1	Chordata	Reptilia	Crocodylidae	Crocodylus	Metazoa	Crocodilia	Crocodylus_rhombifer	Crocodylus_porosus	Crocodylus_rhombifer	Cuban_crocodile	flightless	terrestrial,flightless	carnivore	USA	NA	NA	carnivore	carnivore	captive	
Lepidobatrachus_laevis	Lepidobatrachus-asper_Song52_25144_host_filtered_r1r2interleaved	13114.song.52.s012	13114	Lepidobatrachus-asper_Song52_25144_host_filtered_r1r2combined.fastq.gz	22644762	22644308	paraguay_horned_frog.1	Chordata	Amphibia	Ceratophyridae	Lepidobatrachus	Metazoa	Anura	Lepidobatrachus_asper	Rhinella_marina	Lepidobatrachus_laevis	Paraguay_horned_frog	flightless	terrestrial,flightless	omnivore	USA	NA	NA	insectivore	carnivore	captive	
Cornufer_guentheri	Ceratobatrachus-guentheri_Song52_25150_host_filtered_r1r2interleaved	13114.song.52.s013	13114	Ceratobatrachus-guentheri_Song52_25150_host_filtered_r1r2combined.fastq.gz	7137272	7137112	solomon_ssland_leaf_frog.1	Chordata	Amphibia	Ceratobatrachidae	Ceratobatrachus	Metazoa	Anura	Cornufer_guentheri	_Pyxicephalus_adspersus	Cornufer_guentheri	Solomon_Ssland_leaf_frog	flightless	terrestrial,flightless	omnivore	USA	NA	NA	carnivore	carnivore	captive	
Pedostibes_hosii	Pedostibes-hosii_Song52_25153_host_filtered_r1r2interleaved	13114.song.52.s014	13114	Pedostibes-hosii_Song52_25153_host_filtered_r1r2combined.fastq.gz	23238836	23236318	climbing_toad.1	Chordata	Amphibia	Bufonidae	Pedostibes	Metazoa	Anura	Pedostibes_hosii	Rhinella_marina	Pedostibes_hosii	Climbing_toad	flightless	terrestrial,flightless	insectivore	USA	NA	NA	insectivore	carnivore	captive	
Trachycephalus_resinifictrix	Trachycephalus-resinifictrix_Song52_25162_host_filtered_r1r2interleaved	13114.song.52.s015	13114	Trachycephalus-resinifictrix_Song52_25162_host_filtered_r1r2combined.fastq.gz	9182124	9180130	misson_golden-eyed_tree_frog.1	Chordata	Amphibia	Hylidae	Trachycephalus	Metazoa	Anura	Trachycephalus_resinifictrix	Rhinella_marina	Trachycephalus_resinifictrix	Misson_golden-eyed_tree_frog	flightless	terrestrial,flightless	insectivore	USA	NA	NA	insectivore	carnivore	captive	
Struthio_camelus	Struthio-camelus_Song53_24049_host_filtered_r1r2interleaved	13114.song.53.s001	13114	Struthio-camelus_Song53_24049_host_filtered_r1r2combined.fastq.gz	23646278	23608550	ostrich.1	Chordata	Aves	Struthionidae	Struthio	Metazoa	Struthioniformes	Struthio_camelus	Struthio_camelus	Struthio_camelus	Ostrich	flightless	terrestrial,flightless	omnivore	USA	NA	NA	herbivore	herbivore	captive	
Rhyticeros_undulatus	Rhyticeros-undulatus_Song53_24055_host_filtered_r1r2interleaved	13114.song.53.s002	13114	Rhyticeros-undulatus_Song53_24055_host_filtered_r1r2combined.fastq.gz	19176318	19175798	wreathed_hornbill.1	Chordata	Aves	Bucerotidae	Rhyticeros	Metazoa	Bucerotiformes	Rhyticeros_undulatus	Buceros_rhinoceros_silvestris	Rhyticeros_undulatus	Wreathed_hornbill	flighted	terrestrial,flight	omnivore	USA	NA	NA	omnivore_frugivore	omnivore	captive	
Chrysolophus_pictus	Chrysolophus-pictus_Song53_24060_host_filtered_r1r2interleaved	13114.song.53.s003	13114	Chrysolophus-pictus_Song53_24060_host_filtered_r1r2combined.fastq.gz	15226078	15089988	golden_pheasant.1	Chordata	Aves	Phasianidae	Chrysolophus	Metazoa	Galliformes	Chrysolophus_pictus	Chrysolophus_pictus	Chrysolophus_pictus	Golden_pheasant	flighted	terrestrial,flight	omnivore	USA	NA	NA	omnivore	omnivore	captive	
Struthio_camelus	Struthio-camelus_Song53_24061_host_filtered_r1r2interleaved	13114.song.53.s004	13114	Struthio-camelus_Song53_24061_host_filtered_r1r2combined.fastq.gz	19930196	19920306	ostrich.2	Chordata	Aves	Struthionidae	Struthio	Metazoa	Struthioniformes	Struthio_camelus	Struthio_camelus	Struthio_camelus	Ostrich	flightless	terrestrial,flightless	omnivore	USA	NA	NA	herbivore	herbivore	captive	
Ardeotis_kori	Ardeotis-kori_Song53_24073_host_filtered_r1r2interleaved	13114.song.53.s005	13114	Ardeotis-kori_Song53_24073_host_filtered_r1r2combined.fastq.gz	26771716	26749058	kori_bustard.1	Chordata	Aves	Otididae	Ardeotis	Metazoa	Otidiformes	Ardeotis_kori	Ardeotis_kori	Ardeotis_kori	Kori_bustard	flighted	terrestrial,flight	omnivore	USA	NA	NA	omnivore	omnivore	captive	
Casuarius_casuarius	Casuarius-casuarius_Song53_24086_host_filtered_r1r2interleaved	13114.song.53.s006	13114	Casuarius-casuarius_Song53_24086_host_filtered_r1r2combined.fastq.gz	21862620	21853728	cassowary.1	Chordata	Aves	Casuariidae	Casuarius	Metazoa	Casuariiformes	Casuarius_casuarius	Casuarius_casuarius	Casuarius_casuarius	Cassowary	flightless	terrestrial,flightless	frugivore	USA	NA	NA	frugivore	herbivore	captive	
Dromaius_novaehollandiae	Dromaius-novaehollandiae_Song53_24100_host_filtered_r1r2interleaved	13114.song.53.s007	13114	Dromaius-novaehollandiae_Song53_24100_host_filtered_r1r2combined.fastq.gz	6281348	6274536	emu.1	Chordata	Aves	Casuariidae	Dromaius	Metazoa	Casuariiformes	Dromaius_novaehollandiae	Dromaius_novaehollandiae	Dromaius_novaehollandiae	Emu	flightless	terrestrial,flightless	omnivore	USA	NA	NA	carnivore	carnivore	captive	
Rhea_americana	Rhea-americana_Song53_24102_host_filtered_r1r2interleaved	13114.song.53.s008	13114	Rhea-americana_Song53_24102_host_filtered_r1r2combined.fastq.gz	29867414	29834136	rhea.1	Chordata	Aves	Rheidae	Rhea	Metazoa	Rheiformes	Rhea_americana	Rhea_americana	Rhea_americana	Rhea	flightless	terrestrial,flightless	omnivore	USA	NA	NA	omnivore	omnivore	captive	
Dendrocygna_viduata	Dendrocygna-viduata_Song53_24326_host_filtered_r1r2interleaved	13114.song.53.s009	13114	Dendrocygna-viduata_Song53_24326_host_filtered_r1r2combined.fastq.gz	16202210	7060682	white-faced_whistling_duck.1	Chordata	Aves	Anatidae	Dendrocygna	Metazoa	Anseriformes	Dendrocygna_viduata	Branta_canadensis	Dendrocygna_viduata	White-faced_whistling_duck	flighted	terrestrial,flight	omnivore	USA	NA	NA	herbivore	herbivore	captive	
Sarcoramphus_papa	Sarcorhamphus-papa_Song53_24450_host_filtered_r1r2interleaved	13114.song.53.s010	13114	Sarcorhamphus-papa_Song53_24450_host_filtered_r1r2combined.fastq.gz	18341590	18114500	king_vulture.1	Chordata	Aves	Cathartidae	Sarcorhamphus	Metazoa	Accipitriformes	Sarcoramphus_papa	Cathartes_aura	Sarcoramphus_papa	King_vulture	flighted	terrestrial,flight	carnivore	USA	NA	NA	scavenger	carnivore	captive	
Torgos_tracheliotos	Torgos-tracheliotus_Song53_24572_host_filtered_r1r2interleaved	13114.song.53.s011	13114	Torgos-tracheliotus_Song53_24572_host_filtered_r1r2combined.fastq.gz	25691860	25688520	lappet_faced_vulture.1	Chordata	Aves	Accipitridae	Torgos	Metazoa	Accipitriformes	Torgos_tracheliotus	Haliaeetus_leucocephalus	Torgos_tracheliotos	Lappet_faced_vulture	flighted	terrestrial,flight	carnivore	USA	NA	NA	carnivore	carnivore	captive	
Acryllium_vulturinum	Acryllium-vulturinum_Song53_24613_host_filtered.fastq.gzinterleaved	13114.song.53.s012	13114	Acryllium-vulturinum_Song53_24613_host_filtered_r1r2combined.fastq.gz	13157850	13096968	vulturine_guineafowl.1	Chordata	Aves	Numididae	Acryllium	Metazoa	Galliformes	Acryllium_vulturinum	Numida_meleagris	Acryllium_vulturinum	Vulturine_guineafowl	flighted	terrestrial,flight	omnivore	USA	NA	NA	omnivore	omnivore	captive	
Apteryx_australis	Apteryx-mantelli_Song53_24657_host_filtered_r1r2interleaved	13114.song.53.s013	13114	Apteryx-mantelli_Song53_24657_host_filtered_r1r2combined.fastq.gz	10088030	10050758	brown_kiwi.1	Chordata	Aves	Apterygidae	Apteryx	Metazoa	Apterygiformes	Apteryx_mantelli	Apteryx_mantelli	Apteryx_australis	Brown_kiwi	flightless	terrestrial,flightless	omnivore	USA	NA	NA	insectivore	carnivore	captive	
Grus_americana	Grus-americana_Song53_25014_host_filtered_r1r2interleaved	13114.song.53.s014	13114	Grus-americana_Song53_25014_host_filtered_r1r2combined.fastq.gz	32197904	25151286	whooping_crane.1	Chordata	Aves	Gruidae	Grus	Metazoa	Gruiformes	Grus_americana	Grus_americana	Grus_americana	Whooping_crane	flighted	terrestrial,flight	omnivore	USA	NA	NA	carnivore_omnivore	omnivore	captive	
Casuarius_casuarius	Casuarius-casuarius_Song53_25069_host_filtered_r1r2interleaved	13114.song.53.s015	13114	Casuarius-casuarius_Song53_25069_host_filtered_r1r2combined.fastq.gz	64879340	62752652	cassowary.2	Chordata	Aves	Casuariidae	Casuarius	Metazoa	Casuariiformes	Casuarius_casuarius	Casuarius_casuarius	Casuarius_casuarius	Cassowary	flightless	terrestrial,flightless	frugivore	USA	NA	NA	frugivore	herbivore	captive	
Pteronura_brasiliensis	Pteronura-brasiliensis_Song75_24084_host_filtered_r1r2interleaved	13114.song.75.s001	13114	Pteronura-brasiliensis_Song75_24084_host_filtered_r1r2combined.fastq.gz	74912	74786	giant_otter.1	Chordata	Mammalia	Mustelidae	Pteronura	Metazoa	Carnivora	Pteronura_brasiliensis	Pteronura_brasiliensis	Pteronura_brasiliensis	Giant_otter	flightless	terrestrial,flightless	carnivore	USA	NA	NA	carnivore	carnivore	captive	
Aonyx_cinerea	Aonyx-cinerea_Song75_24535_host_filtered_r1r2interleaved	13114.song.75.s002	13114	Aonyx-cinerea_Song75_24535_host_filtered_r1r2combined.fastq.gz	380550	380464	asian_small-clawed_otter.1	Chordata	Mammalia	Mustelidae	Aonyx	Metazoa	Carnivora	Aonyx_cinerea	Lontra_canadensis	Aonyx_cinerea	Asian_small-clawed_otter	flightless	terrestrial,flightless	carnivore	USA	NA	NA	carnivore	carnivore	captive	
Trichechus_manatus	Trichechus-manatus_Song75_ace_host_filtered_r1r2interleaved	13114.song.75.s003	13114	Trichechus-manatus_Song75_ace_host_filtered_r1r2combined.fastq.gz	28571758	28490842	florida_manatee.1	Chordata	Mammalia	Trichechidae	Trichechus	Metazoa	Sirenia	Trichechus_manatus_latirostris	Trichechus_manatus_latirostris	Trichechus_manatus	Florida_manatee	flightless	terrestrial,flightless	herbivore	USA	NA	NA	herbivore	herbivore	captive	
Trichechus_manatus	Trichechus-manatus_Song75_myakka_host_filtered_r1r2interleaved	13114.song.75.s004	13114	Trichechus-manatus_Song75_myakka_host_filtered_r1r2combined.fastq.gz	27407422	27400100	florida_manatee.2	Chordata	Mammalia	Trichechidae	Trichechus	Metazoa	Sirenia	Trichechus_manatus_latirostris	Trichechus_manatus_latirostris	Trichechus_manatus	Florida_manatee	flightless	terrestrial,flightless	herbivore	USA	NA	NA	herbivore	herbivore	captive	
Zamenis_longissimus	Zamenis-longissimus_SAMEA6809441.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809441	13881	Zamenis-longissimus_SAMEA6809441.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2092004	2090538	aesculapian_snake.1	Chordata	Reptilia	Colubridae	Zamenis	Metazoa	Squamata	Zamenis_longissimus	Pantherophis_guttatus	Zamenis_longissimus	Aesculapian_Snake	NA	NA	carnivore	Austria	NA	feces	carnivore	carnivore	wild	
Syncerus_caffer	Syncerus-caffer_SAMEA6809581.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809581	13881	Syncerus-caffer_SAMEA6809581.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	11154316	11153206	african_buffalo.1	Chordata	Mammalia	Bovidae	Syncerus	Metazoa	Artiodactyla	Syncerus_caffer	Syncerus_caffer	Syncerus_caffer	African_buffalo	NA	NA	herbivore	Tanzania	NA	feces	herbivore	herbivore	wild	
Loxodonta_africana	Loxodonta-africana_SAMEA6809543.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809543	13881	Loxodonta-africana_SAMEA6809543.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	1202802	1202484	african_savanna_elephant.1	Chordata	Mammalia	Elephantidae	Loxodonta	Metazoa	Proboscidea	Loxodonta_africana	Loxodonta_africana	Loxodonta_africana	African_savanna_elephant	NA	NA	herbivore	Austria	NA	feces	herbivore	herbivore	captive	
Loxodonta_africana	Loxodonta-africana_SAMEA6809570.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809570	13881	Loxodonta-africana_SAMEA6809570.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	9921296	9913138	african_savanna_elephant.2	Chordata	Mammalia	Elephantidae	Loxodonta	Metazoa	Proboscidea	Loxodonta_africana	Loxodonta_africana	Loxodonta_africana	African_savanna_elephant	NA	NA	herbivore	SouthAfrica	NA	feces	herbivore	herbivore	wild	
Rana_dalmatina	Rana-dalmatina_SAMEA6809420.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809420	13881	Rana-dalmatina_SAMEA6809420.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	5853498	2831584	agile_frog.1	Chordata	Amphibia	Ranidae	Rana	Metazoa	Anura	Rana_dalmatina	Rana_temporaria	Rana_dalmatina	agile_frog	NA	NA	carnivore	Austria	NA	feces	insectivore	carnivore	wild	
Rana_dalmatina	Rana-dalmatina_SAMEA6809542.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809542	13881	Rana-dalmatina_SAMEA6809542.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2032114	2024264	agile_frog.2	Chordata	Amphibia	Ranidae	Rana	Metazoa	Anura	Rana_dalmatina	Rana_temporaria	Rana_dalmatina	agile_frog	NA	NA	carnivore	Austria	NA	feces	insectivore	carnivore	wild	
Capra_ibex	Capra-ibex_SAMEA6809380.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809380	13881	Capra-ibex_SAMEA6809380.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	13238592	13232282	alpine_ibex.1	Chordata	Mammalia	Bovidae	Capra	Metazoa	Artiodactyla	Capra_ibex	Capra_ibex	Capra_ibex	Alpine_ibex	NA	NA	herbivore	Austria	NA	feces	herbivore	herbivore	wild	
Capra_ibex	Capra-ibex_SAMEA6809381.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809381	13881	Capra-ibex_SAMEA6809381.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	17206392	17017500	alpine_ibex.2	Chordata	Mammalia	Bovidae	Capra	Metazoa	Artiodactyla	Capra_ibex	Capra_ibex	Capra_ibex	Alpine_ibex	NA	NA	herbivore	Austria	NA	feces	herbivore	herbivore	wild	
Capra_ibex	Capra-ibex_SAMEA6809436.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809436	13881	Capra-ibex_SAMEA6809436.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	8884332	8412152	alpine_ibex.3	Chordata	Mammalia	Bovidae	Capra	Metazoa	Artiodactyla	Capra_ibex	Capra_ibex	Capra_ibex	Alpine_ibex	NA	NA	herbivore	Austria	NA	feces	herbivore	herbivore	captive	
Sorex_alpinus	Sorex-alpinus_SAMEA6809372.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809372	13881	Sorex-alpinus_SAMEA6809372.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	7968140	6480010	alpine_salamander.1	Chordata	Mammalia	Soricidae	Sorex	Metazoa	Eulipotyphla	Sorex_alpinus	"	Sorex_araneus"	Sorex_alpinus	alpine_shrew	NA	NA	carnivore	Austria	NA	gut	insectivore	carnivore	wild	
Salamandra_atra	Salamandra-atra_SAMEA6809519.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809519	13881	Salamandra-atra_SAMEA6809519.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	606002	605706	alpine_shrew.1	Chordata	Amphibia	Salamandridae	Salamandra	Metazoa	Caudata	Salamandra_atra	Ambystoma_mexicanum	Salamandra_atra	Alpine_Salamander	NA	NA	carnivore	Austria	NA	feces	insectivore	insectivore	wild	
Camelus_dromedarius	Camelus-dromedarius_SAMEA6809609.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809609	13881	Camelus-dromedarius_SAMEA6809609.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	6869210	6776790	arabian_camel.1	Chordata	Mammalia	Camelidae	Camelus	Metazoa	Artiodactyla	Camelus_dromedarius	Camelus_dromedarius	Camelus_dromedarius	Arabian_camel	NA	NA	herbivore	Austria	NA	feces	herbivore	herbivore	captive	
Canis_lupus	Canis-lupus_SAMEA6809554.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809554	13881	Canis-lupus_SAMEA6809554.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	1433876	1433188	arctic_wolf.1	Chordata	Mammalia	Canidae	Canis	Metazoa	Carnivora	Canis_lupus_arctos	Canis_lupus	Canis_lupus	Arctic_Wolf	NA	NA	carnivore	Austria	NA	feces	carnivore	carnivore	captive	
Canis_lupus	Canis-lupus_SAMEA6809618.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809618	13881	Canis-lupus_SAMEA6809618.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2905956	2904720	arctic_wolf.2	Chordata	Mammalia	Canidae	Canis	Metazoa	Carnivora	Canis_lupus_arctos	Canis_lupus	Canis_lupus	Arctic_Wolf	NA	NA	carnivore	Austria	NA	feces	carnivore	carnivore	wild	
Aspius_aspius	Aspius-aspius_SAMEA6809497.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809497	13881	Aspius-aspius_SAMEA6809497.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	509954	492744	asp.1	Chordata	Actinopterygii	Leuciscidae	Leuciscus	Metazoa	Cypriniformes	Aspius_aspius	Leuciscus_waleckii		Asp	NA	NA	carnivore	Austria	NA	feces	carnivore	carnivore	wild	
Aspius_aspius	Aspius-aspius_SAMEA6809639.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809639	13881	Aspius-aspius_SAMEA6809639.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2067480	2045956	asp.2	Chordata	Actinopterygii	Leuciscidae	Leuciscus	Metazoa	Cypriniformes	Aspius_aspius	Leuciscus_waleckii		Asp	NA	NA	carnivore	Austria	NA	feces	carnivore	carnivore	wild	
Tachyglossus_aculeatus	Tachyglossus-aculeatus_SAMEA6809481.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809481	13881	Tachyglossus-aculeatus_SAMEA6809481.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	21110446	21108682	australian_echidna.1	Chordata	Mammalia	Tachyglossidae	Tachyglossus	Metazoa	Monotremata	Tachyglossus_aculeatus	Tachyglossus_aculeatus	Tachyglossus_aculeatus	Australian_echidna	NA	NA	carnivore	Australia	NA	feces	insectivore	carnivore	wild	
Tachyglossus_aculeatus	Tachyglossus-aculeatus_SAMEA6809482.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809482	13881	Tachyglossus-aculeatus_SAMEA6809482.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	3349298	3349022	australian_echidna.2	Chordata	Mammalia	Tachyglossidae	Tachyglossus	Metazoa	Monotremata	Tachyglossus_aculeatus	Tachyglossus_aculeatus	Tachyglossus_aculeatus	Australian_echidna	NA	NA	carnivore	Australia	NA	feces	insectivore	carnivore	wild	
Myodes_glareolus	Myodes-glareolus_SAMEA6809394.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809394	13881	Myodes-glareolus_SAMEA6809394.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	14000752	1714712	bank_vole.111	Chordata	Mammalia	Cricetidae	Myodes	Metazoa	Rodentia	Myodes_glareolus	Myodes_glareolus	Myodes_glareolus	Bank_vole	NA	NA	omnivore	Austria	NA	gut	herbivore	herbivore	wild	
Branta_leucopsis	Branta-leucopsis_SAMEA6809473.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809473	13881	Branta-leucopsis_SAMEA6809473.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2388514	2387928	barnacle_goose.1	Chordata	Aves	Anatidae	Branta	Metazoa	Anseriformes	Branta_leucopsis	Branta_canadensis	Branta_leucopsis	barnacle_goose	NA	NA	herbivore	Germany	NA	feces	herbivore	herbivore	wild	
Branta_leucopsis	Branta-leucopsis_SAMEA6809474.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809474	13881	Branta-leucopsis_SAMEA6809474.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	63437168	63415560	barnacle_goose.2	Chordata	Aves	Anatidae	Branta	Metazoa	Anseriformes	Branta_leucopsis	Branta_canadensis	Branta_leucopsis	barnacle_goose	NA	NA	herbivore	Germany	NA	feces	herbivore	herbivore	wild	
Martes_foina	Martes-foina_SAMEA6809442.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809442	13881	Martes-foina_SAMEA6809442.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	19218818	1901878	beach_marten.1	Chordata	Mammalia	Mustelidae	Martes	Metazoa	Carnivora	Martes_foina	Martes_zibellina	Martes_foina	beach_marten	NA	NA	omnivore	Austria	NA	gut	carnivore	carnivore	wild	
Martes_foina	Martes-foina_SAMEA6809494.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809494	13881	Martes-foina_SAMEA6809494.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	8451798	951860	beach_marten.2	Chordata	Mammalia	Mustelidae	Martes	Metazoa	Carnivora	Martes_foina	Martes_zibellina	Martes_foina	beach_marten	NA	NA	omnivore	Austria	NA	feces	carnivore	carnivore	wild	
Lyrurus_tetrix	Lyrurus-tetrix_SAMEA6809472.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809472	13881	Lyrurus-tetrix_SAMEA6809472.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2258886	2249806	black_howler_monkey.5	Chordata	Aves	Phasianidae	Lyrurus	Metazoa	Galliformes	Lyrurus_tetrix	Lyrurus_tetrix_tetrix	Lyrurus_tetrix	Black_Grouse	NA	NA	omnivore	Austria	NA	feces	herbivore	herbivore	wild	
Cricetus_cricetus	Cricetus-cricetus_SAMEA6809455.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809455	13881	Cricetus-cricetus_SAMEA6809455.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	3761378	3739428	black-bellied_hamster.1	Chordata	Mammalia	Cricetidae	Cricetus	Metazoa	Rodentia	Cricetus_cricetus	Cricetulus_griseus	Cricetus_cricetus	black-bellied_hamster	NA	NA	omnivore	Austria	NA	gut	omnivore	omnivore	wild	
Cricetus_cricetus	Cricetus-cricetus_SAMEA6809607.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809607	13881	Cricetus-cricetus_SAMEA6809607.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	11645818	8109972	black-bellied_hamster.2	Chordata	Mammalia	Cricetidae	Cricetus	Metazoa	Rodentia	Cricetus_cricetus	Cricetulus_griseus	Cricetus_cricetus	black-bellied_hamster	NA	NA	omnivore	Austria	NA	feces	omnivore	omnivore	wild	
Turdus_merula	Turdus-merula_SAMEA6809405.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809405	13881	Turdus-merula_SAMEA6809405.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	2250372	1070842	blackbird.1	Chordata	Aves	Turdidae	Turdus	Metazoa	Passeriformes	Turdus_merula	"
Turdus_rufiventris"	Turdus_merula	blackbird	NA	NA	omnivore	Hungary	NA	feces	omnivore	omnivore	wild	
Sylvia_atricapilla	Sylvia-atricapilla_SAMEA6809358.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809358	13881	Sylvia-atricapilla_SAMEA6809358.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	7909124	7907232	blackcap.1	Chordata	Aves	Sylviidae	Sylvia	Metazoa	Passeriformes	Sylvia_atricapilla	Sylvia_atricapilla	Sylvia_atricapilla	blackcap	NA	NA	omnivore	Austria	NA	feces	omnivore	omnivore	wild	
Alburnus_alburnus	Alburnus-alburnus_SAMEA6809501.ebi_filtered_r1r2interleaved_sampleinterleaved	13881.SAMEA6809501	13881	Alburnus-alburnus_SAMEA6809501.ebi_filtered_r1r2combined_sampleCombined.fastq.gz	4021850	4021410	bleak.1	Chordata	Actinopterygii	Leuciscidae	Alburnus	Metazoa	Cypriniformes	Alburnus_alburnus	Culter_alburnus_(topmouth_culter)	Alburnus_alburnus	bleak	NA	NA	omnivore	Austria	NA	feces	carnivore	carnivore	wild	
